fecha,precio,costo,categoria,metodo_pago,sucursal,dia_semana,cliente_tipo,tipo_venta,cantidad,ganancia,alta_ganancia
2026-04-07,6174.61,4373.8,principal,efectivo,palermo,Tuesday,nuevo,delivery,3,5402.41,1
2026-04-08,8086.0,5989.83,principal,credito,belgrano,Wednesday,nuevo,salon,4,8384.67,1
2026-04-09,3790.83,3060.99,principal,credito,palermo,Thursday,nuevo,takeaway,1,729.83,0
2026-04-10,4442.59,1984.12,principal,efectivo,palermo,Friday,nuevo,salon,4,9833.87,1
2026-04-11,3992.2,1266.41,principal,debito,belgrano,Saturday,nuevo,salon,3,8177.35,1
2026-04-12,5941.19,4945.31,bebida,debito,palermo,Sunday,nuevo,salon,1,995.89,0
2026-04-13,3622.28,2771.02,bebida,credito,palermo,Monday,recurrente,takeaway,1,851.26,0
2026-04-14,4418.77,2373.38,principal,efectivo,palermo,Tuesday,nuevo,delivery,4,8181.57,1
2026-04-15,4964.48,3622.5,principal,efectivo,centro,Wednesday,nuevo,takeaway,1,1341.98,0
2026-04-16,3825.59,3685.17,postre,credito,belgrano,Thursday,nuevo,salon,4,561.68,0
2026-04-17,3851.21,1485.2,entrada,efectivo,centro,Friday,nuevo,takeaway,2,4732.02,1
2026-04-18,4429.25,2520.34,principal,credito,belgrano,Saturday,nuevo,salon,2,3817.83,0
2026-04-19,2479.47,1013.12,postre,mp,belgrano,Sunday,nuevo,takeaway,2,2932.69,0
2026-04-20,3265.43,300.0,entrada,debito,belgrano,Monday,recurrente,salon,1,2965.43,0
2026-04-21,4504.36,2607.13,postre,credito,palermo,Tuesday,nuevo,takeaway,1,1897.23,0
2026-04-22,5177.88,3905.28,postre,efectivo,palermo,Wednesday,recurrente,delivery,4,5090.4,1
2026-04-23,4777.09,2906.28,principal,mp,palermo,Thursday,empresa,delivery,2,3741.61,0
2026-04-24,2871.24,1799.29,principal,efectivo,palermo,Friday,recurrente,salon,4,4287.81,1
2026-04-25,4443.46,3176.65,principal,efectivo,centro,Saturday,nuevo,salon,2,2533.61,0
2026-04-26,5958.13,3887.67,principal,efectivo,belgrano,Sunday,nuevo,salon,1,2070.45,0
2026-04-27,5667.04,4254.98,bebida,debito,belgrano,Monday,recurrente,salon,2,2824.12,0
2026-04-28,4905.5,3421.18,principal,efectivo,palermo,Tuesday,empresa,delivery,1,1484.32,0
2026-04-29,3935.16,966.89,principal,mp,belgrano,Wednesday,empresa,salon,2,5936.52,1
2026-04-30,5757.46,3355.71,bebida,credito,centro,Thursday,recurrente,salon,2,4803.51,1
2026-05-01,4305.29,1943.31,principal,credito,belgrano,Friday,recurrente,salon,1,2361.98,0
2026-05-02,3596.9,1426.73,entrada,credito,belgrano,Saturday,nuevo,salon,3,6510.52,1
2026-05-03,4037.38,1898.44,principal,debito,palermo,Sunday,recurrente,salon,1,2138.94,0
2026-05-04,6738.01,3918.4,principal,mp,belgrano,Monday,recurrente,salon,2,5639.22,1
2026-05-05,5264.22,3477.9,bebida,credito,palermo,Tuesday,nuevo,takeaway,1,1786.32,0
2026-05-06,6391.1,3292.24,principal,debito,palermo,Wednesday,recurrente,delivery,4,12395.44,1
2026-05-07,4424.8,3290.78,principal,efectivo,palermo,Thursday,recurrente,delivery,3,3402.06,0
2026-05-08,6125.78,4504.31,bebida,efectivo,centro,Friday,empresa,salon,2,3242.95,0
2026-05-09,4278.2,3443.21,principal,debito,centro,Saturday,nuevo,delivery,4,3339.93,0
2026-05-10,4811.09,3251.73,bebida,debito,belgrano,Sunday,nuevo,takeaway,2,3118.72,0
2026-05-11,7983.62,5820.71,entrada,efectivo,centro,Monday,nuevo,takeaway,4,8651.64,1
2026-05-12,5920.58,3104.71,principal,mp,palermo,Tuesday,nuevo,delivery,2,5631.75,1
2026-05-13,4398.6,3062.92,entrada,efectivo,centro,Wednesday,nuevo,delivery,1,1335.67,0
2026-05-14,4898.22,3094.5,bebida,debito,belgrano,Thursday,nuevo,takeaway,4,7214.85,1
2026-05-15,5391.47,3842.92,principal,efectivo,belgrano,Friday,empresa,salon,4,6194.21,1
2026-05-16,6452.55,5169.57,principal,credito,palermo,Saturday,nuevo,delivery,3,3848.94,0
2026-05-17,4413.04,3445.61,entrada,credito,centro,Sunday,recurrente,delivery,4,3869.74,0
2026-05-18,2910.42,1067.95,principal,efectivo,palermo,Monday,nuevo,delivery,1,1842.46,0
2026-05-19,4664.43,4076.88,entrada,mp,palermo,Tuesday,nuevo,salon,4,2350.22,0
2026-05-20,5018.46,3141.08,principal,efectivo,belgrano,Wednesday,nuevo,salon,3,5632.14,1
2026-05-21,5131.45,3316.78,postre,efectivo,centro,Thursday,recurrente,salon,3,5444.0,1
2026-05-22,6580.03,5240.45,principal,credito,centro,Friday,nuevo,delivery,4,5358.3,1
2026-05-23,5380.02,4287.66,entrada,debito,belgrano,Saturday,nuevo,salon,2,2184.74,0
2026-05-24,5975.5,5144.52,principal,mp,belgrano,Sunday,recurrente,takeaway,3,2492.95,0
2026-05-25,3678.66,568.73,entrada,efectivo,belgrano,Monday,nuevo,salon,2,6219.86,1
2026-05-26,6041.48,5180.86,bebida,debito,palermo,Tuesday,recurrente,delivery,4,3442.48,0
2026-05-27,7515.46,4625.07,entrada,credito,palermo,Wednesday,nuevo,salon,2,5780.78,1
2026-05-28,5927.49,3707.38,postre,mp,belgrano,Thursday,nuevo,salon,4,8880.46,1
2026-05-29,5304.27,3759.08,principal,mp,palermo,Friday,empresa,salon,1,1545.19,0
2026-05-30,5184.79,4194.74,postre,efectivo,centro,Saturday,nuevo,salon,2,1980.09,0
2026-05-31,7144.57,4614.83,postre,debito,centro,Sunday,nuevo,salon,3,7589.24,1
2026-06-01,3887.38,876.63,entrada,debito,centro,Monday,recurrente,salon,2,6021.51,1
2026-06-02,4866.68,3720.49,postre,credito,centro,Tuesday,recurrente,salon,2,2292.37,0
2026-06-03,5552.25,3961.37,bebida,efectivo,centro,Wednesday,nuevo,takeaway,4,6363.51,1
2026-06-04,5892.8,3356.66,principal,credito,centro,Thursday,nuevo,salon,4,10144.55,1
2026-06-05,4475.21,2440.16,principal,credito,palermo,Friday,recurrente,delivery,3,6105.15,1
2026-06-06,5368.79,2168.81,principal,efectivo,belgrano,Saturday,recurrente,delivery,3,9599.92,1
2026-06-07,4666.49,3265.6,entrada,debito,palermo,Sunday,nuevo,salon,4,5603.6,1
2026-06-08,5144.57,2964.96,postre,debito,centro,Monday,recurrente,takeaway,4,8718.42,1
2026-06-09,4841.49,3917.14,bebida,mp,belgrano,Tuesday,recurrente,salon,1,924.35,0
2026-06-10,3630.09,362.96,principal,debito,belgrano,Wednesday,recurrente,salon,1,3267.12,0
2026-06-11,4974.66,3685.9,entrada,credito,belgrano,Thursday,nuevo,salon,3,3866.28,0
2026-06-12,6052.58,5798.16,principal,mp,centro,Friday,recurrente,salon,3,763.27,0
2026-06-13,3839.58,2127.61,principal,debito,palermo,Saturday,recurrente,salon,1,1711.97,0
2026-06-14,4710.69,3008.29,principal,mp,palermo,Sunday,nuevo,delivery,4,6809.59,1
2026-06-15,5797.74,2656.84,bebida,efectivo,palermo,Monday,empresa,delivery,1,3140.9,0
2026-06-16,3716.16,2153.34,postre,efectivo,centro,Tuesday,nuevo,salon,2,3125.65,0
2026-06-17,5219.17,3428.02,bebida,efectivo,belgrano,Wednesday,recurrente,takeaway,2,3582.3,0
2026-06-18,3727.84,1512.44,principal,credito,palermo,Thursday,nuevo,delivery,2,4430.81,1
2026-06-19,6361.56,3451.17,postre,debito,centro,Friday,recurrente,delivery,3,8731.17,1
2026-06-20,7775.39,6019.65,bebida,credito,centro,Saturday,recurrente,takeaway,2,3511.48,0
2026-06-21,7426.71,4899.07,entrada,debito,palermo,Sunday,recurrente,salon,4,10110.54,1
2026-06-22,4736.98,2574.32,principal,credito,centro,Monday,recurrente,salon,3,6487.98,1
2026-06-23,5888.24,4295.6,entrada,debito,belgrano,Tuesday,nuevo,delivery,4,6370.54,1
2026-06-24,5145.2,3290.91,postre,credito,centro,Wednesday,recurrente,takeaway,2,3708.58,0
2026-06-25,5122.53,3302.46,principal,credito,palermo,Thursday,recurrente,salon,2,3640.14,0
2026-06-26,6857.31,5698.53,postre,debito,centro,Friday,recurrente,salon,2,2317.57,0
2026-06-27,3416.98,767.41,principal,debito,centro,Saturday,empresa,salon,2,5299.15,1
2026-06-28,6266.35,5436.29,postre,credito,belgrano,Sunday,recurrente,takeaway,3,2490.2,0
2026-06-29,4941.23,2321.41,postre,mp,centro,Monday,empresa,salon,2,5239.64,1
2026-06-30,6690.25,4222.16,bebida,debito,belgrano,Tuesday,nuevo,delivery,4,9872.37,1
2026-07-01,5224.68,3489.81,bebida,efectivo,belgrano,Wednesday,empresa,salon,4,6939.46,1
2026-07-02,4192.79,2928.6,principal,credito,centro,Thursday,recurrente,delivery,2,2528.38,0
2026-07-03,5332.57,3691.07,postre,debito,centro,Friday,empresa,delivery,2,3283.0,0
2026-07-04,5883.16,3752.22,entrada,mp,palermo,Saturday,nuevo,delivery,4,8523.77,1
2026-07-05,5042.92,2722.78,entrada,credito,centro,Sunday,recurrente,salon,2,4640.28,1
2026-07-06,5585.65,3584.8,postre,debito,belgrano,Monday,recurrente,salon,1,2000.84,0
2026-07-07,4373.99,1879.49,bebida,mp,centro,Tuesday,recurrente,salon,2,4988.99,1
2026-07-08,2439.34,1029.54,postre,debito,palermo,Wednesday,nuevo,salon,3,4229.39,1
2026-07-09,6080.03,4115.82,principal,credito,centro,Thursday,nuevo,salon,1,1964.2,0
2026-07-10,5838.99,5136.83,principal,mp,centro,Friday,empresa,salon,2,1404.32,0
2026-07-11,5177.81,2843.28,postre,credito,centro,Saturday,recurrente,takeaway,3,7003.62,1
2026-07-12,5082.09,3174.87,principal,mp,belgrano,Sunday,nuevo,delivery,3,5721.67,1
2026-07-13,6243.55,4734.46,principal,debito,palermo,Monday,nuevo,salon,2,3018.2,0
2026-07-14,4451.47,1838.39,bebida,debito,palermo,Tuesday,recurrente,salon,2,5226.16,1
2026-07-15,4152.16,1868.09,principal,credito,centro,Wednesday,nuevo,salon,1,2284.07,0
2026-07-16,4773.74,4945.22,bebida,debito,centro,Thursday,recurrente,salon,1,-171.48,0
2026-07-17,6426.92,4599.0,postre,credito,belgrano,Friday,recurrente,delivery,2,3655.84,0
2026-07-18,3335.46,2553.98,postre,debito,palermo,Saturday,nuevo,delivery,1,781.48,0
2026-07-19,6430.2,3883.53,bebida,credito,belgrano,Sunday,nuevo,delivery,4,10186.65,1
2026-07-20,4232.9,690.54,bebida,credito,palermo,Monday,recurrente,takeaway,4,14169.41,1
2026-07-21,3679.11,2242.08,bebida,credito,centro,Tuesday,nuevo,takeaway,1,1437.03,0
2026-07-22,6512.07,4659.87,principal,mp,belgrano,Wednesday,nuevo,delivery,2,3704.41,0
2026-07-23,4883.73,3259.46,principal,credito,centro,Thursday,recurrente,salon,2,3248.55,0
2026-07-24,3439.72,1394.15,postre,mp,centro,Friday,recurrente,delivery,4,8182.28,1
2026-07-25,4569.52,2318.34,bebida,efectivo,palermo,Saturday,recurrente,salon,1,2251.18,0
2026-07-26,6117.26,3416.23,principal,efectivo,centro,Sunday,recurrente,takeaway,3,8103.11,1
2026-07-27,6430.49,5321.68,entrada,credito,belgrano,Monday,nuevo,salon,4,4435.22,1
2026-07-28,4487.48,1587.34,entrada,debito,palermo,Tuesday,nuevo,takeaway,4,11600.58,1
2026-07-29,5487.58,4339.64,principal,mp,centro,Wednesday,recurrente,salon,2,2295.88,0
2026-07-30,5856.9,3862.94,postre,debito,palermo,Thursday,recurrente,delivery,2,3987.92,1
2026-07-31,4226.45,1615.44,bebida,credito,palermo,Friday,nuevo,salon,2,5222.01,1
2026-08-01,5426.04,3126.8,principal,efectivo,centro,Saturday,recurrente,delivery,4,9196.96,1
2026-08-02,4961.75,3818.75,principal,credito,centro,Sunday,nuevo,salon,3,3428.99,0
2026-08-03,4356.77,3048.12,principal,mp,centro,Monday,nuevo,delivery,2,2617.31,0
2026-08-04,4409.42,2933.05,entrada,mp,centro,Tuesday,recurrente,delivery,1,1476.37,0
2026-08-05,5080.44,3316.26,entrada,debito,centro,Wednesday,recurrente,delivery,2,3528.36,0
2026-08-06,5035.82,2432.96,principal,debito,centro,Thursday,nuevo,takeaway,1,2602.87,0
2026-08-07,4321.41,3425.68,principal,debito,palermo,Friday,nuevo,salon,1,895.73,0
2026-08-08,4488.87,2362.17,bebida,debito,palermo,Saturday,nuevo,takeaway,3,6380.07,1
2026-08-09,6336.0,4109.02,entrada,debito,centro,Sunday,nuevo,salon,1,2226.98,0
2026-08-10,5256.59,3065.79,bebida,mp,belgrano,Monday,recurrente,delivery,4,8763.21,1
2026-08-11,6062.11,3935.7,principal,mp,belgrano,Tuesday,recurrente,delivery,1,2126.41,0
2026-08-12,6442.19,3579.36,principal,debito,palermo,Wednesday,recurrente,salon,3,8588.47,1
2026-08-13,5706.61,3565.14,postre,credito,palermo,Thursday,recurrente,salon,3,6424.4,1
2026-08-14,7725.06,5325.19,entrada,mp,centro,Friday,recurrente,takeaway,1,2399.87,0
2026-08-15,4009.64,1815.15,bebida,debito,belgrano,Saturday,recurrente,salon,2,4388.97,1
2026-08-16,5970.09,2914.91,bebida,credito,palermo,Sunday,recurrente,takeaway,2,6110.36,1
2026-08-17,4618.23,4148.09,bebida,credito,centro,Monday,recurrente,salon,4,1880.55,0
2026-08-18,7226.94,4529.46,entrada,mp,palermo,Tuesday,recurrente,delivery,1,2697.48,0
2026-08-19,7040.53,5423.25,principal,efectivo,palermo,Wednesday,empresa,delivery,1,1617.28,0
2026-08-20,2654.95,1051.45,postre,mp,palermo,Thursday,nuevo,salon,2,3207.0,0
2026-08-21,3837.36,2715.99,bebida,mp,palermo,Friday,recurrente,salon,4,4485.47,1
2026-08-22,5797.18,5305.26,principal,efectivo,belgrano,Saturday,nuevo,delivery,3,1475.74,0
2026-08-23,5947.84,4415.17,entrada,credito,palermo,Sunday,nuevo,delivery,1,1532.67,0
2026-08-24,5883.88,4564.98,bebida,efectivo,palermo,Monday,empresa,salon,3,3956.68,1
2026-08-25,4914.96,2769.04,principal,credito,centro,Tuesday,nuevo,salon,2,4291.84,1
2026-08-26,5546.14,4776.73,entrada,credito,centro,Wednesday,recurrente,delivery,2,1538.83,0
2026-08-27,5783.63,2981.5,entrada,credito,belgrano,Thursday,nuevo,delivery,2,5604.26,1
2026-08-28,4906.55,2916.2,principal,mp,palermo,Friday,recurrente,delivery,3,5971.06,1
2026-08-29,6232.76,4606.29,principal,efectivo,palermo,Saturday,nuevo,delivery,2,3252.94,0
2026-08-30,2288.6,985.2,postre,efectivo,centro,Sunday,recurrente,salon,4,5213.61,1
2026-08-31,5760.55,4511.6,bebida,credito,palermo,Monday,empresa,delivery,2,2497.91,0
2026-09-01,3759.14,2750.2,entrada,efectivo,palermo,Tuesday,recurrente,salon,1,1008.94,0
2026-09-02,6150.41,4731.47,bebida,efectivo,belgrano,Wednesday,recurrente,salon,4,5675.79,1
2026-09-03,4725.58,2921.34,bebida,efectivo,belgrano,Thursday,recurrente,salon,4,7216.94,1
2026-09-04,3933.46,2257.61,bebida,credito,palermo,Friday,nuevo,delivery,1,1675.85,0
2026-09-05,5448.68,4638.82,postre,debito,centro,Saturday,recurrente,takeaway,3,2429.58,0
2026-09-06,3906.4,2292.48,principal,credito,centro,Sunday,nuevo,salon,1,1613.92,0
2026-09-07,3904.68,2729.91,principal,credito,centro,Monday,nuevo,salon,4,4699.09,1
2026-09-08,3119.25,1207.33,bebida,credito,palermo,Tuesday,recurrente,delivery,1,1911.92,0
2026-09-09,4967.95,1862.69,principal,credito,belgrano,Wednesday,empresa,delivery,1,3105.26,0
2026-09-10,5596.19,3358.67,principal,mp,palermo,Thursday,recurrente,salon,4,8950.06,1
2026-09-11,6227.63,4646.82,postre,efectivo,palermo,Friday,recurrente,delivery,2,3161.63,0
2026-09-12,4829.93,4167.34,postre,debito,palermo,Saturday,nuevo,delivery,1,662.58,0
2026-09-13,6257.43,5447.73,postre,credito,centro,Sunday,recurrente,delivery,3,2429.08,0
2026-09-14,5021.55,4402.26,principal,credito,centro,Monday,nuevo,salon,3,1857.88,0
2026-09-15,4888.05,2579.88,principal,credito,palermo,Tuesday,recurrente,delivery,3,6924.53,1
2026-09-16,5688.28,4423.82,postre,credito,centro,Wednesday,recurrente,salon,4,5057.81,1
2026-09-17,6270.07,4426.25,principal,debito,centro,Thursday,recurrente,takeaway,1,1843.82,0
2026-09-18,4590.28,3225.69,principal,efectivo,belgrano,Friday,nuevo,delivery,2,2729.18,0
2026-09-19,4707.49,2843.65,bebida,credito,palermo,Saturday,nuevo,delivery,2,3727.68,0
2026-09-20,4807.0,2025.83,bebida,credito,centro,Sunday,nuevo,delivery,1,2781.17,0
2026-09-21,5099.32,3778.79,postre,efectivo,centro,Monday,nuevo,salon,4,5282.15,1
2026-09-22,3919.51,2358.18,entrada,efectivo,belgrano,Tuesday,recurrente,salon,2,3122.66,0
2026-09-23,6233.61,4998.05,entrada,efectivo,palermo,Wednesday,nuevo,delivery,4,4942.24,1
2026-09-24,4519.51,2107.31,bebida,efectivo,centro,Thursday,nuevo,salon,4,9648.81,1
2026-09-25,5554.93,4472.93,bebida,efectivo,palermo,Friday,recurrente,takeaway,2,2164.0,0
2026-09-26,4009.43,3002.52,principal,efectivo,palermo,Saturday,nuevo,delivery,1,1006.91,0
2026-09-27,5430.56,4601.93,principal,efectivo,belgrano,Sunday,recurrente,salon,3,2485.91,0
2026-09-28,5469.91,4655.84,entrada,efectivo,centro,Monday,nuevo,delivery,4,3256.27,0
2026-09-29,4495.18,2365.56,principal,debito,belgrano,Tuesday,nuevo,salon,4,8518.5,1
2026-09-30,7425.07,3826.68,postre,efectivo,palermo,Wednesday,recurrente,delivery,1,3598.39,0
2026-10-01,5445.25,4342.01,principal,efectivo,centro,Thursday,empresa,takeaway,3,3309.71,0
2026-10-02,7132.31,4666.23,bebida,debito,palermo,Friday,nuevo,salon,1,2466.08,0
2026-10-03,6150.97,4175.19,bebida,credito,centro,Saturday,nuevo,takeaway,3,5927.32,1
2026-10-04,4205.27,3176.69,entrada,mp,centro,Sunday,nuevo,salon,4,4114.34,1
2026-10-05,4541.38,2935.07,postre,debito,centro,Monday,recurrente,salon,2,3212.62,0
2026-10-06,5523.32,3886.36,principal,efectivo,palermo,Tuesday,empresa,takeaway,3,4910.87,1
2026-10-07,5073.41,3756.9,entrada,efectivo,palermo,Wednesday,nuevo,delivery,1,1316.51,0
2026-10-08,5059.35,1907.93,principal,credito,centro,Thursday,nuevo,salon,2,6302.85,1
2026-10-09,4656.55,4190.84,principal,debito,centro,Friday,nuevo,takeaway,3,1397.15,0
2026-10-10,2829.83,763.1,bebida,credito,belgrano,Saturday,nuevo,salon,3,6200.18,1
2026-10-11,4729.48,2697.41,postre,credito,centro,Sunday,recurrente,delivery,4,8128.27,1
2026-10-12,2338.25,943.99,entrada,credito,centro,Monday,recurrente,salon,1,1394.27,0
2026-10-13,5446.18,3541.53,entrada,mp,belgrano,Tuesday,recurrente,takeaway,2,3809.3,0
2026-10-14,4128.73,1714.41,bebida,efectivo,palermo,Wednesday,nuevo,salon,4,9657.29,1
2026-10-15,4141.5,2234.59,principal,efectivo,palermo,Thursday,nuevo,salon,1,1906.91,0
2026-10-16,4736.84,2644.71,principal,efectivo,palermo,Friday,empresa,salon,3,6276.38,1
2026-10-17,5327.21,3042.17,principal,debito,centro,Saturday,nuevo,salon,2,4570.08,1
2026-10-18,3281.59,2904.03,bebida,credito,centro,Sunday,nuevo,delivery,4,1510.24,0
2026-10-19,2901.68,300.0,principal,efectivo,belgrano,Monday,nuevo,delivery,4,10406.71,1
2026-10-20,3720.72,325.91,principal,efectivo,palermo,Tuesday,recurrente,takeaway,3,10184.44,1
2026-10-21,2549.93,300.0,principal,debito,belgrano,Wednesday,recurrente,salon,2,4499.85,1
2026-10-22,3839.78,1330.22,postre,efectivo,centro,Thursday,recurrente,salon,3,7528.7,1
2026-10-23,6909.06,6094.83,principal,efectivo,palermo,Friday,recurrente,takeaway,3,2442.68,0
2026-10-24,3732.1,2015.0,entrada,debito,centro,Saturday,recurrente,salon,4,6868.4,1
2026-10-25,5781.69,4550.12,principal,mp,centro,Sunday,recurrente,delivery,1,1231.57,0
2026-10-26,3354.04,1965.07,bebida,debito,centro,Monday,nuevo,salon,3,4166.89,1
2026-10-27,5358.94,2882.02,principal,credito,centro,Tuesday,nuevo,takeaway,2,4953.85,1
2026-10-28,4616.32,3379.05,principal,debito,centro,Wednesday,nuevo,delivery,1,1237.27,0
2026-10-29,4928.22,3219.3,entrada,debito,palermo,Thursday,nuevo,takeaway,4,6835.72,1
2026-10-30,5682.53,5218.54,principal,efectivo,palermo,Friday,empresa,salon,3,1391.98,0
2026-10-31,7107.49,5418.39,postre,efectivo,belgrano,Saturday,recurrente,delivery,1,1689.1,0
2026-11-01,5233.65,3370.64,entrada,credito,belgrano,Sunday,nuevo,salon,2,3726.02,0
2026-11-02,5149.23,3842.58,principal,debito,palermo,Monday,recurrente,salon,2,2613.29,0
2026-11-03,3831.96,2535.88,principal,efectivo,palermo,Tuesday,recurrente,salon,3,3888.24,0
2026-11-04,5700.01,2579.51,entrada,mp,palermo,Wednesday,recurrente,delivery,3,9361.49,1
2026-11-05,4704.71,3751.53,principal,mp,centro,Thursday,empresa,delivery,4,3812.72,0
2026-11-06,5998.41,4933.84,principal,efectivo,palermo,Friday,nuevo,delivery,4,4258.27,1
2026-11-07,4947.55,3713.86,entrada,debito,palermo,Saturday,recurrente,salon,3,3701.08,0
2026-11-08,7089.03,4449.85,bebida,credito,belgrano,Sunday,recurrente,salon,4,10556.69,1
2026-11-09,2620.5,300.0,entrada,efectivo,belgrano,Monday,empresa,salon,4,9282.0,1
2026-11-10,4644.08,2611.56,principal,debito,centro,Tuesday,nuevo,takeaway,1,2032.52,0
2026-11-11,6057.78,4759.9,principal,efectivo,palermo,Wednesday,recurrente,takeaway,2,2595.75,0
2026-11-12,4579.17,3078.58,principal,credito,centro,Thursday,nuevo,salon,4,6002.35,1
2026-11-13,4049.39,1504.02,entrada,efectivo,palermo,Friday,recurrente,salon,1,2545.37,0
2026-11-14,4680.94,3518.69,bebida,mp,belgrano,Saturday,empresa,salon,3,3486.76,0
2026-11-15,3344.09,527.02,principal,efectivo,palermo,Sunday,recurrente,delivery,1,2817.06,0
2026-11-16,5142.74,2351.14,principal,debito,centro,Monday,nuevo,salon,3,8374.81,1
2026-11-17,7928.55,6079.41,bebida,efectivo,palermo,Tuesday,empresa,takeaway,1,1849.15,0
2026-11-18,6374.04,4121.75,bebida,mp,centro,Wednesday,recurrente,salon,4,9009.16,1
2026-11-19,3669.19,1344.37,bebida,credito,palermo,Thursday,recurrente,salon,1,2324.82,0
2026-11-20,3951.99,1064.04,principal,efectivo,palermo,Friday,empresa,salon,4,11551.79,1
2026-11-21,4514.33,3450.34,postre,debito,palermo,Saturday,recurrente,takeaway,2,2127.97,0
2026-11-22,6205.3,3578.46,bebida,debito,centro,Sunday,nuevo,salon,3,7880.53,1
2026-11-23,4014.22,2476.88,entrada,credito,palermo,Monday,nuevo,salon,2,3074.68,0
2026-11-24,4171.72,2909.15,bebida,debito,centro,Tuesday,recurrente,takeaway,3,3787.7,0
2026-11-25,6061.7,4189.83,entrada,mp,belgrano,Wednesday,nuevo,delivery,3,5615.61,1
2026-11-26,6037.58,4387.62,postre,efectivo,belgrano,Thursday,nuevo,salon,2,3299.92,0
2026-11-27,4551.42,3442.67,principal,credito,centro,Friday,nuevo,salon,3,3326.26,0
2026-11-28,3658.68,2976.82,principal,efectivo,palermo,Saturday,nuevo,salon,2,1363.74,0
2026-11-29,3140.31,1999.77,entrada,credito,palermo,Sunday,nuevo,salon,4,4562.13,1
2026-11-30,4161.21,1344.56,bebida,debito,centro,Monday,nuevo,takeaway,2,5633.3,1
2026-12-01,2323.37,300.0,entrada,debito,centro,Tuesday,recurrente,salon,4,8093.46,1
2026-12-02,5899.78,3644.7,bebida,debito,centro,Wednesday,nuevo,takeaway,1,2255.08,0
2026-12-03,4243.96,1613.82,entrada,credito,palermo,Thursday,nuevo,takeaway,4,10520.59,1
2026-12-04,5577.55,4139.34,principal,efectivo,centro,Friday,recurrente,takeaway,2,2876.43,0
2026-12-05,7241.99,5496.0,principal,efectivo,centro,Saturday,recurrente,salon,3,5237.98,1
2026-12-06,6407.59,4409.66,bebida,mp,belgrano,Sunday,recurrente,salon,2,3995.87,1
2026-12-07,3618.64,2575.54,entrada,efectivo,centro,Monday,nuevo,salon,2,2086.19,0
2026-12-08,6043.1,4936.06,bebida,debito,palermo,Tuesday,recurrente,delivery,1,1107.04,0
2026-12-09,6389.43,4521.4,principal,efectivo,palermo,Wednesday,nuevo,delivery,2,3736.05,0
2026-12-10,4104.37,2528.58,bebida,credito,centro,Thursday,recurrente,delivery,3,4727.36,1
2026-12-11,3856.04,2800.53,postre,mp,palermo,Friday,nuevo,salon,1,1055.51,0
2026-12-12,4868.37,2797.8,principal,debito,centro,Saturday,recurrente,delivery,1,2070.57,0
2026-12-13,3078.29,1462.59,principal,debito,belgrano,Sunday,recurrente,salon,1,1615.7,0
2026-12-14,6764.88,4249.93,entrada,debito,palermo,Monday,empresa,delivery,4,10059.79,1
2026-12-15,2113.56,317.19,principal,efectivo,centro,Tuesday,recurrente,salon,4,7185.49,1
2026-12-16,3671.83,2082.05,entrada,efectivo,centro,Wednesday,nuevo,delivery,4,6359.14,1
2026-12-17,4676.52,2787.15,postre,efectivo,palermo,Thursday,recurrente,delivery,1,1889.37,0
2026-12-18,4727.5,3047.88,principal,debito,belgrano,Friday,nuevo,salon,4,6718.45,1
2026-12-19,5199.35,3866.98,principal,mp,belgrano,Saturday,recurrente,salon,4,5329.47,1
2026-12-20,5325.74,3807.11,entrada,efectivo,centro,Sunday,recurrente,salon,1,1518.63,0
2026-12-21,4743.67,2419.07,bebida,debito,centro,Monday,nuevo,salon,2,4649.19,1
2026-12-22,6364.26,4111.7,entrada,efectivo,palermo,Tuesday,recurrente,takeaway,4,9010.25,1
2026-12-23,2432.75,300.0,principal,efectivo,palermo,Wednesday,nuevo,takeaway,1,2132.75,0
2026-12-24,4999.8,4384.9,entrada,credito,centro,Thursday,nuevo,delivery,3,1844.71,0
2026-12-25,4142.5,2617.66,principal,efectivo,centro,Friday,nuevo,salon,4,6099.35,1
2026-12-26,5159.02,3649.22,principal,efectivo,palermo,Saturday,recurrente,takeaway,1,1509.8,0
2026-12-27,5264.91,3344.67,principal,credito,palermo,Sunday,recurrente,takeaway,3,5760.72,1
2026-12-28,3905.81,2422.32,principal,efectivo,palermo,Monday,nuevo,salon,3,4450.47,1
2026-12-29,4230.86,2790.09,principal,efectivo,palermo,Tuesday,recurrente,delivery,4,5763.09,1
2026-12-30,5951.1,3603.02,postre,mp,palermo,Wednesday,empresa,delivery,1,2348.08,0
2026-12-31,5418.87,3494.21,principal,efectivo,centro,Thursday,empresa,delivery,3,5773.98,1
2027-01-01,4183.7,3200.16,principal,credito,centro,Friday,recurrente,delivery,2,1967.09,0
2027-01-02,7447.87,4713.71,principal,debito,centro,Saturday,nuevo,salon,4,10936.62,1
2027-01-03,7771.01,5273.29,principal,credito,centro,Sunday,recurrente,salon,2,4995.45,1
2027-01-04,3245.05,1846.82,postre,debito,centro,Monday,recurrente,salon,3,4194.68,1
2027-01-05,5362.15,2980.26,entrada,debito,centro,Tuesday,recurrente,delivery,1,2381.9,0
2027-01-06,8010.79,6725.41,principal,mp,centro,Wednesday,empresa,salon,2,2570.77,0
2027-01-07,5940.68,3352.69,principal,mp,centro,Thursday,nuevo,salon,4,10351.96,1
